Name,Amount,Position,year,sex
HENRYK,2,283,1956,m
HERMAN,2,283,1956,m
HOLGER,2,283,1956,m
HORST,2,283,1956,m
IGNAZIO,2,283,1956,m
IHOR,2,283,1956,m
IVARS,2,283,1956,m
JEFF,2,283,1956,m
JEOFFREY,2,283,1956,m
JERRY,2,283,1956,m
JIMMY,2,283,1956,m
JOHN,2,283,1956,m
KYMBERLEY,2,283,1956,m
KYMBERLY,2,283,1956,m
LAURIE,2,283,1956,m
LEITH,2,283,1956,m
LEO,2,283,1956,m
LESLEY,2,283,1956,m
LESTER,2,283,1956,m
LEX,2,283,1956,m
LUCIANO,2,283,1956,m
LUKE,2,283,1956,m
MALCOM,2,283,1956,m
MARION,2,283,1956,m
MARK,2,283,1956,m
MARTINO,2,283,1956,m
MATTHIAS,2,283,1956,m
MATTIAS,2,283,1956,m
MILES,2,283,1956,m
MITCHELL,2,283,1956,m
MOSCOS,2,283,1956,m
MOSTYN,2,283,1956,m
NICOLAS,2,283,1956,m
NICOLO,2,283,1956,m
NIEL,2,283,1956,m
NIKOLAOS,2,283,1956,m
OLIVER,2,283,1956,m
ORAZIO,2,283,1956,m
PANTELIS,2,283,1956,m
PETER,2,283,1956,m
PETRO,2,283,1956,m
PETROS,2,283,1956,m
PIETER,2,283,1956,m
RAE,2,283,1956,m
RALF,2,283,1956,m
RAMON,2,283,1956,m
REECE,2,283,1956,m
ROMEO,2,283,1956,m
ROWEN,2,283,1956,m
SALVATORE,2,283,1956,m
SAM,2,283,1956,m
SEAN,2,283,1956,m
SPIROS,2,283,1956,m
STAVROS,2,283,1956,m
STEPHEN,2,283,1956,m
STEVAN,2,283,1956,m
TADEUSZ,2,283,1956,m
THOMAS,2,283,1956,m
TIM,2,283,1956,m
TOMISLAV,2,283,1956,m
TONI,2,283,1956,m
VAUGHAN,2,283,1956,m
VERNON,2,283,1956,m
VITO,2,283,1956,m
VITTORIO,2,283,1956,m
WILHELMUS,2,283,1956,m
WOLFGANG,2,283,1956,m
ZDZISLAW,2,283,1956,m
ZOLTAN,2,283,1956,m
AARON,1,408,1956,m
ADELBERT,1,408,1956,m
ADRIAAN,1,408,1956,m
ADRIE,1,408,1956,m
ADRIEN,1,408,1956,m
ALBERICO,1,408,1956,m
ALBERTO,1,408,1956,m
ALEC,1,408,1956,m
ALEKSANDAR,1,408,1956,m
ALEKSANDER,1,408,1956,m
ALFIO,1,408,1956,m
ALFONSE,1,408,1956,m
ALFONSO,1,408,1956,m
ALFREDO,1,408,1956,m
ALFRID,1,408,1956,m
ALVIS,1,408,1956,m
AMEDEO,1,408,1956,m
AMERIGO,1,408,1956,m
ANDREW,1,408,1956,m
ANDRZEY,1,408,1956,m
ANIS,1,408,1956,m
ANN,1,408,1956,m
ANNAROSSI,1,408,1956,m
ANNE,1,408,1956,m
ANTANAS,1,408,1956,m
ANTHONY,1,408,1956,m
ANTONIE,1,408,1956,m
ANUNZIATO,1,408,1956,m
ARCANGELO,1,408,1956,m
ARCHIBALD,1,408,1956,m
ARCHIE,1,408,1956,m
AREND,1,408,1956,m
ARGYRIOS,1,408,1956,m
ARISTOTELI,1,408,1956,m
ARISTOTELIS,1,408,1956,m
ARNALDO,1,408,1956,m
ARNIS,1,408,1956,m
ARNOLD,1,408,1956,m
ARNOLDS,1,408,1956,m
ARTUR,1,408,1956,m
ASHLEIGH,1,408,1956,m
ATHOL,1,408,1956,m
AUBREY,1,408,1956,m
AUGUSTINE,1,408,1956,m
AUSTIN,1,408,1956,m
BADEN,1,408,1956,m
BALDO,1,408,1956,m
BARNEY,1,408,1956,m
BASILIOS,1,408,1956,m
BASSETT,1,408,1956,m
BEN,1,408,1956,m
BENIAMINO,1,408,1956,m
BENNY,1,408,1956,m
BERNARDES,1,408,1956,m
BERNARDUS,1,408,1956,m
BERNDT,1,408,1956,m
BIBYAN,1,408,1956,m
BINDA,1,408,1956,m
BLAINE,1,408,1956,m
BLAIR,1,408,1956,m
BLAKE,1,408,1956,m
BOHDAN,1,408,1956,m
BORIS,1,408,1956,m
BRADFORD,1,408,1956,m
BRADLYN,1,408,1956,m
BRAITHE,1,408,1956,m
BRANT,1,408,1956,m
BRAYDEN,1,408,1956,m
BRAYDN,1,408,1956,m
BRENDON,1,408,1956,m
BRETON,1,408,1956,m
BRIAN,1,408,1956,m
BRODERICK,1,408,1956,m
BROOKE,1,408,1956,m
BRYANT,1,408,1956,m
BRYEN,1,408,1956,m
BURKHARD,1,408,1956,m
CALVIN,1,408,1956,m
CANDIDO,1,408,1956,m
CARIN,1,408,1956,m
CARMEL,1,408,1956,m
CARMELO,1,408,1956,m
CAROLINE,1,408,1956,m
CAVIO,1,408,1956,m
CESARI,1,408,1956,m
CHARLY,1,408,1956,m
CHRIS,1,408,1956,m
CHRISTIAN,1,408,1956,m
CLAUDE,1,408,1956,m
CLEMENT,1,408,1956,m
CLIFTON,1,408,1956,m
CLYNTON,1,408,1956,m
CLYVE,1,408,1956,m
COLIN,1,408,1956,m
COLLIN,1,408,1956,m
CONOR,1,408,1956,m
CONSIGLIO,1,408,1956,m
CONSTANTINO,1,408,1956,m
CORNELIUS,1,408,1956,m
COSI,1,408,1956,m
COSIMO,1,408,1956,m
COSTAS,1,408,1956,m
COSTI,1,408,1956,m
COURTLAND,1,408,1956,m
COURTNEY,1,408,1956,m
CUREN,1,408,1956,m
CYRIL,1,408,1956,m
DALE,1,408,1956,m
DALLAS,1,408,1956,m
DAMIANO,1,408,1956,m
DAMIEN,1,408,1956,m
DAMON,1,408,1956,m
DANE,1,408,1956,m
DANIELLE,1,408,1956,m
DANILO,1,408,1956,m
DARCY,1,408,1956,m
DAREUS,1,408,1956,m
DARIAN,1,408,1956,m
DARIO,1,408,1956,m
DAVID,1,408,1956,m
DENE,1,408,1956,m
DETTER,1,408,1956,m
DIANA,1,408,1956,m
DIECO,1,408,1956,m
DIGBY,1,408,1956,m
DIMITRI,1,408,1956,m
DION,1,408,1956,m
DISEA,1,408,1956,m
DOMINIC,1,408,1956,m
DOMNIC,1,408,1956,m
DOUGALD,1,408,1956,m
DREW,1,408,1956,m
DUSAN,1,408,1956,m
DUURT,1,408,1956,m
EAMON,1,408,1956,m
EDDIE,1,408,1956,m
EDDY,1,408,1956,m
EDGAR,1,408,1956,m
EDMOND,1,408,1956,m
EDMUND,1,408,1956,m
EDOARDO,1,408,1956,m
EDORARDO,1,408,1956,m
EDUARD,1,408,1956,m
EDWARDS,1,408,1956,m
ELDERS,1,408,1956,m
ELEFTERIOS,1,408,1956,m
ELIA,1,408,1956,m
ELISEO,1,408,1956,m
ELIZABETH,1,408,1956,m
ELTJE,1,408,1956,m
EMANOUEL,1,408,1956,m
EMERY,1,408,1956,m
EMIL-MINU,1,408,1956,m
EMILIO,1,408,1956,m
ENRICO,1,408,1956,m
ERICO,1,408,1956,m
ERIKS,1,408,1956,m
ERIN,1,408,1956,m
ERNIE,1,408,1956,m
EUSTACE,1,408,1956,m
FADELISZ,1,408,1956,m
FEDERIGO,1,408,1956,m
FELICE,1,408,1956,m
FELIX,1,408,1956,m
FERDINAND,1,408,1956,m
FERDINANDO,1,408,1956,m
FILIPPO,1,408,1956,m
FIORE,1,408,1956,m
FLAVIO,1,408,1956,m
FORTUNATO,1,408,1956,m
FOTIOS,1,408,1956,m
FRANCESC,1,408,1956,m
FRANCISCUS,1,408,1956,m
FRANKETTO,1,408,1956,m
FRANKO,1,408,1956,m
FRANSISCUS,1,408,1956,m
FRANZ,1,408,1956,m
FREDERIC,1,408,1956,m
FRIDERICK,1,408,1956,m
FRITZ,1,408,1956,m
GABRIELE,1,408,1956,m
GAETANO,1,408,1956,m
GARAND,1,408,1956,m
GARFIELD,1,408,1956,m
GARNET,1,408,1956,m
GARRIE,1,408,1956,m
GASTON,1,408,1956,m
GAYLE,1,408,1956,m
GEFFERY,1,408,1956,m
GENESIO,1,408,1956,m
GEOFERY,1,408,1956,m
GEOFREY,1,408,1956,m
GEORG,1,408,1956,m
GEORGE,1,408,1956,m
GEORGION,1,408,1956,m
GEORGIOS,1,408,1956,m
GERARDUS,1,408,1956,m
GEREMIA,1,408,1956,m
GERRY,1,408,1956,m
GIACOMO,1,408,1956,m
GIANCARLO,1,408,1956,m
GIANIVO,1,408,1956,m
GIANNOULA,1,408,1956,m
GILES,1,408,1956,m
GINTAUTAS,1,408,1956,m
GIOACCHINO,1,408,1956,m
GIORGIE,1,408,1956,m
GIORGIO,1,408,1956,m
GLENN,1,408,1956,m
GRAEME,1,408,1956,m
GRAHMME,1,408,1956,m
GRAMSCI,1,408,1956,m
GREGARY,1,408,1956,m
GREGG,1,408,1956,m
GREGRY,1,408,1956,m
GUERRINO,1,408,1956,m
GUNTER,1,408,1956,m
GYSBERT,1,408,1956,m
GYULA,1,408,1956,m
HADYN,1,408,1956,m
HAMISH,1,408,1956,m
HAMLEY,1,408,1956,m
HANNIBAL,1,408,1956,m
HARALADOS,1,408,1956,m
HARALAMPOS,1,408,1956,m
HARALD,1,408,1956,m
HARCOURT,1,408,1956,m
HARVEY,1,408,1956,m
HAYDEN,1,408,1956,m
HAYDN,1,408,1956,m
HEATHER,1,408,1956,m
HEATON,1,408,1956,m
HEIKO,1,408,1956,m
HEINER,1,408,1956,m
HELEN,1,408,1956,m
HENDRIK,1,408,1956,m
HENDRIKUS,1,408,1956,m
HENRICUS,1,408,1956,m
HENRIK,1,408,1956,m
HENRIKAS,1,408,1956,m
HENRYK-JAN,1,408,1956,m
HERBERT,1,408,1956,m
HILTON,1,408,1956,m
HORACE,1,408,1956,m
HOWARD,1,408,1956,m
HUBERT,1,408,1956,m
HUBERTES,1,408,1956,m
IGNATIOUS,1,408,1956,m
IGNATIUS,1,408,1956,m
ILARIO,1,408,1956,m
ILMARS,1,408,1956,m
INDRIKIS,1,408,1956,m
IOANNIS,1,408,1956,m
ISTVAN,1,408,1956,m
ITALO,1,408,1956,m
IVOR,1,408,1956,m
JACOBUS,1,408,1956,m
JADEUZ,1,408,1956,m
JANIS,1,408,1956,m
JANOS,1,408,1956,m
JAROSLAV,1,408,1956,m
JAY,1,408,1956,m
JAYNE,1,408,1956,m
JEAN-LOUIS,1,408,1956,m
JEFFRY,1,408,1956,m
JENIFER,1,408,1956,m
JEREMY,1,408,1956,m
JEROME,1,408,1956,m
JO,1,408,1956,m
JOCHEN,1,408,1956,m
JOE,1,408,1956,m
JOEL,1,408,1956,m
JOERG,1,408,1956,m
JOFFRE,1,408,1956,m
JOHANNUS,1,408,1956,m
JOHNATHON,1,408,1956,m
JOHNNIE,1,408,1956,m
JOSIE,1,408,1956,m
JOVAN,1,408,1956,m
JOVAN-JOHN,1,408,1956,m
JOZSEF,1,408,1956,m
JUDITH,1,408,1956,m
JUNE,1,408,1956,m
JURY,1,408,1956,m
JZOZO,1,408,1956,m
KATHLEEN,1,408,1956,m
KATRINA,1,408,1956,m
KAY,1,408,1956,m
KAYLENE,1,408,1956,m
KEES,1,408,1956,m
KELVYN,1,408,1956,m
KENDELL,1,408,1956,m
KENNEDY,1,408,1956,m
KENTYN,1,408,1956,m
KERRON,1,408,1956,m
KEVEN,1,408,1956,m
KIETH,1,408,1956,m
KIMBALL,1,408,1956,m
KIMBERLY,1,408,1956,m
KIMLEY,1,408,1956,m
KLAUS-DIETER,1,408,1956,m
KLAUSUTIS,1,408,1956,m
KLYNTON,1,408,1956,m
KOSTA,1,408,1956,m
KOSTANTINOS,1,408,1956,m
KOSTAS,1,408,1956,m
KRISTAP,1,408,1956,m
KURT,1,408,1956,m
KYERRE,1,408,1956,m
KYLE,1,408,1956,m
KYM,1,408,1956,m
KYRIACOS,1,408,1956,m
KYRIAKOS,1,408,1956,m
LANCELOT,1,408,1956,m
LARYN,1,408,1956,m
LASZLO,1,408,1956,m
LAURANCE,1,408,1956,m
LAWRIE,1,408,1956,m
LAYTON,1,408,1956,m
LAZAR,1,408,1956,m
LAZAROS,1,408,1956,m
LEE,1,408,1956,m
LEIGHTON,1,408,1956,m
LENARD,1,408,1956,m
LEOPOLD,1,408,1956,m
LEOPOLDO,1,408,1956,m
LESLIE,1,408,1956,m
LETTERIO,1,408,1956,m
LEWIS,1,408,1956,m
LEXTON,1,408,1956,m
LINDEN,1,408,1956,m
LINDON,1,408,1956,m
LINTON,1,408,1956,m
LIZETTE,1,408,1956,m
LLOYD,1,408,1956,m
LOAN,1,408,1956,m
LOIZOS,1,408,1956,m
LORENSO,1,408,1956,m
LORENZO,1,408,1956,m
LORIS,1,408,1956,m
LOWRENCE,1,408,1956,m
LUDOVICO,1,408,1956,m
LUIGGI,1,408,1956,m
LUIGI-MARIO,1,408,1956,m
LYELL,1,408,1956,m
LYNSAY,1,408,1956,m
LYNTON,1,408,1956,m
MARCELLO,1,408,1956,m
MAREK,1,408,1956,m
MARTINS,1,408,1956,m
MARTINUS,1,408,1956,m
MARY,1,408,1956,m
MATTEO,1,408,1956,m
MATTHEWS,1,408,1956,m
MAURELIO,1,408,1956,m
MAURIZIO,1,408,1956,m
MAX,1,408,1956,m
MAXINE,1,408,1956,m
MELDRUM,1,408,1956,m
MELVYN,1,408,1956,m
MERRICK,1,408,1956,m
MICHELANGELO,1,408,1956,m
MICHELO,1,408,1956,m
MICHILE,1,408,1956,m
MIHAEL,1,408,1956,m
MIHALIS,1,408,1956,m
MILOSH,1,408,1956,m
MOFED,1,408,1956,m
MONTE,1,408,1956,m
MONVIDS,1,408,1956,m
MORRIS,1,408,1956,m
MUHAMED,1,408,1956,m
NEILSON,1,408,1956,m
NELVILLE,1,408,1956,m
NEOPHYTOS,1,408,1956,m
NEVILL,1,408,1956,m
NEVIN,1,408,1956,m
NEVYN,1,408,1956,m
NICLAUS,1,408,1956,m
NICOLA,1,408,1956,m
NICOLAAS,1,408,1956,m
NICOLI,1,408,1956,m
NICOLLE,1,408,1956,m
NICOS,1,408,1956,m
NIKO,1,408,1956,m
NINO,1,408,1956,m
NORA,1,408,1956,m
NORRIS,1,408,1956,m
NORTON,1,408,1956,m
OLEG,1,408,1956,m
ONOFRIO,1,408,1956,m
OSMAN,1,408,1956,m
OTHMAR,1,408,1956,m
OTOVIO,1,408,1956,m
OTTMAR,1,408,1956,m
PANAGIOITIS,1,408,1956,m
PANAGIOTIS,1,408,1956,m
PASQUALLINO,1,408,1956,m
PATRICIA,1,408,1956,m
PELLEGRINO,1,408,1956,m
PELLIGRINO,1,408,1956,m
PERCIVAL,1,408,1956,m
PERIKLIS,1,408,1956,m
PETAR,1,408,1956,m
PETE,1,408,1956,m
PETERIS,1,408,1956,m
PETRUS,1,408,1956,m
PIERRE,1,408,1956,m
PIERS,1,408,1956,m
PINO,1,408,1956,m
QUIDO,1,408,1956,m
QUINTINIO,1,408,1956,m
RAIMONDO,1,408,1956,m
RAIMONDS,1,408,1956,m
RANDELL,1,408,1956,m
RANDY,1,408,1956,m
RAPHAEL,1,408,1956,m
RATIMIR,1,408,1956,m
RAYDON,1,408,1956,m
REAGAN,1,408,1956,m
REBBECA,1,408,1956,m
REENHARD,1,408,1956,m
RENE,1,408,1956,m
RENEE,1,408,1956,m
RENZZO,1,408,1956,m
REX,1,408,1956,m
RIAD,1,408,1956,m
RICARDAS,1,408,1956,m
RICCARDO,1,408,1956,m
RICHARDAS,1,408,1956,m
RICK,1,408,1956,m
RICKI,1,408,1956,m
RICO,1,408,1956,m
RIDGEWAY,1,408,1956,m
RITCHIE,1,408,1956,m
ROBERTAS,1,408,1956,m
ROBY,1,408,1956,m
ROBYN,1,408,1956,m
RODERIC,1,408,1956,m
ROMANN,1,408,1956,m
ROMANO,1,408,1956,m
ROMANTINO,1,408,1956,m
ROMAS,1,408,1956,m
RON,1,408,1956,m
RONALD,1,408,1956,m
RONNIE,1,408,1956,m
RONNY,1,408,1956,m
ROSCOE,1,408,1956,m
ROSSTYN,1,408,1956,m
ROWAN,1,408,1956,m
ROYCE,1,408,1956,m
ROYDON,1,408,1956,m
RUBENS,1,408,1956,m
RUDI,1,408,1956,m
RUDOLPH,1,408,1956,m
RULF,1,408,1956,m
RUPERT,1,408,1956,m
RUSS,1,408,1956,m
RUSSELL,1,408,1956,m
SALVATORI,1,408,1956,m
SAMMY,1,408,1956,m
SANDOR,1,408,1956,m
SANDRA,1,408,1956,m
SERGE,1,408,1956,m
SHANNON,1,408,1956,m
SHAYNE,1,408,1956,m
SILVANO,1,408,1956,m
SILVESTRO,1,408,1956,m
SILVIO,1,408,1956,m
SIMON,1,408,1956,m
SONIA,1,408,1956,m
SPENCER,1,408,1956,m
SPITIE,1,408,1956,m
STAFFORD,1,408,1956,m
STAN,1,408,1956,m
STANISLAV,1,408,1956,m
STANISLAW,1,408,1956,m
STAUROS,1,408,1956,m
STEFANO,1,408,1956,m
STELIOS,1,408,1956,m
STEPHAN,1,408,1956,m
STERGOS,1,408,1956,m
STEVENSON,1,408,1956,m
STRACHAN,1,408,1956,m
STRATOS,1,408,1956,m
SUNDINO,1,408,1956,m
SVEN,1,408,1956,m
TADIUSZ,1,408,1956,m
TAUNTON,1,408,1956,m
TED,1,408,1956,m
TEODOR,1,408,1956,m
TERRACE,1,408,1956,m
TEVALYN,1,408,1956,m
THORALD,1,408,1956,m
THRASIVOULOS,1,408,1956,m
TOBY,1,408,1956,m
TOMASO,1,408,1956,m
TOMMY,1,408,1956,m
TONIE,1,408,1956,m
TORSTEN,1,408,1956,m
TRACY,1,408,1956,m
TRAVIS,1,408,1956,m
TRENT,1,408,1956,m
TREVER,1,408,1956,m
TUAN,1,408,1956,m
UBALDO,1,408,1956,m
UMER,1,408,1956,m
VADIM,1,408,1956,m
VALTER,1,408,1956,m
VALTERI,1,408,1956,m
VANGEL,1,408,1956,m
VASILIOS,1,408,1956,m
VASO,1,408,1956,m
VENCESLAUS,1,408,1956,m
VIC,1,408,1956,m
VICTOR,1,408,1956,m
VICTORIA,1,408,1956,m
VIKTORAS,1,408,1956,m
VINCE,1,408,1956,m
VINCO,1,408,1956,m
VITTORIO-ROBERTO,1,408,1956,m
VYTAUTAS,1,408,1956,m
VYTOUTAS,1,408,1956,m
WALERIAN,1,408,1956,m
WAYN,1,408,1956,m
WERNER,1,408,1956,m
WESLEY,1,408,1956,m
WESTLEY,1,408,1956,m
WESTON,1,408,1956,m
WILFRED,1,408,1956,m
WILFRIED,1,408,1956,m
WILLEM,1,408,1956,m
WILTON,1,408,1956,m
WINSTON,1,408,1956,m
WLADYSLAW,1,408,1956,m
WOLODYMYR,1,408,1956,m
WYNTON,1,408,1956,m
YIACOVOS,1,408,1956,m
ZBYSTAW,1,408,1956,m
ZENON,1,408,1956,m
ZEVEDEOS,1,408,1956,m
ZYGMUNT,1,408,1956,m
PETER,648,1,1957,m
DAVID,512,2,1957,m
MICHAEL,368,3,1957,m
JOHN,363,4,1957,m
ROBERT,344,5,1957,m
MARK,314,6,1957,m
STEPHEN,279,7,1957,m
GREGORY,256,8,1957,m
PAUL,236,9,1957,m
CHRISTOPHER,224,10,1957,m
ANDREW,212,11,1957,m
IAN,190,12,1957,m
ANTHONY,167,13,1957,m
KYM,163,14,1957,m
TREVOR,162,15,1957,m
RICHARD,151,16,1957,m
STEVEN,141,17,1957,m
GEOFFREY,131,18,1957,m
BRIAN,123,19,1957,m
WAYNE,117,20,1957,m
GRAHAM,116,21,1957,m
GARY,115,22,1957,m
KEVIN,109,23,1957,m
JAMES,108,24,1957,m
WILLIAM,107,25,1957,m
PHILIP,101,26,1957,m
BRENTON,99,27,1957,m
COLIN,98,28,1957,m
RODNEY,90,29,1957,m
JEFFREY,80,30,1957,m
MALCOLM,78,31,1957,m
PHILLIP,75,32,1957,m
ALAN,73,33,1957,m
RONALD,69,34,1957,m
GARRY,66,35,1957,m
CRAIG,65,36,1957,m
KENNETH,65,36,1957,m
BRUCE,64,38,1957,m
BARRY,62,39,1957,m
NEIL,61,40,1957,m
GRANT,59,41,1957,m
ALLAN,57,42,1957,m
RAYMOND,56,43,1957,m
TIMOTHY,56,43,1957,m
ROGER,55,45,1957,m
DEAN,54,46,1957,m
SIMON,54,46,1957,m
THOMAS,54,46,1957,m
DARYL,53,49,1957,m
SHANE,53,49,1957,m
DONALD,46,51,1957,m
NEVILLE,44,52,1957,m
GRAEME,43,53,1957,m
TERRY,43,53,1957,m
UNNAMED,40,55,1957,m
MARTIN,38,56,1957,m
GEORGE,36,57,1957,m
DESMOND,34,58,1957,m
NICHOLAS,34,58,1957,m
ASHLEY,32,60,1957,m
PATRICK,32,60,1957,m
GLENN,31,62,1957,m
ROBIN,31,62,1957,m
ADRIAN,29,64,1957,m
DARRYL,29,64,1957,m
ERIC,29,64,1957,m
RUSSELL,29,64,1957,m
LESLIE,28,68,1957,m
ANTONIO,27,69,1957,m
DOUGLAS,27,69,1957,m
GORDON,27,69,1957,m
GAVIN,26,72,1957,m
WARREN,26,72,1957,m
ALEXANDER,25,74,1957,m
CHARLES,25,74,1957,m
JOSEPH,25,74,1957,m
KEITH,24,77,1957,m
LEON,24,77,1957,m
LEIGH,23,79,1957,m
NOEL,23,79,1957,m
EDWARD,21,81,1957,m
GLEN,21,81,1957,m
DENNIS,20,83,1957,m
FRANCESCO,19,84,1957,m
FRANK,19,84,1957,m
LINDSAY,19,84,1957,m
NORMAN,19,84,1957,m
TERENCE,19,84,1957,m
TONY,19,84,1957,m
ROSS,18,90,1957,m
DALE,17,91,1957,m
DOMENICO,17,91,1957,m
NIGEL,17,91,1957,m
SCOTT,17,91,1957,m
STANLEY,17,91,1957,m
BRADLEY,16,96,1957,m
KIM,16,96,1957,m
MARIO,16,96,1957,m
STUART,16,96,1957,m
DANIEL,15,100,1957,m
GIUSEPPE,15,100,1957,m
GUY,15,100,1957,m
ALLEN,14,103,1957,m
HENRY,14,103,1957,m
DANNY,13,105,1957,m
DEREK,13,105,1957,m
GERALD,13,105,1957,m
LEE,13,105,1957,m
MARCUS,13,105,1957,m
ROBERTO,13,105,1957,m
TERRENCE,13,105,1957,m
BRUNO,12,112,1957,m
BRYAN,12,112,1957,m
FRANCIS,12,112,1957,m
JONATHAN,12,112,1957,m
LEONARD,12,112,1957,m
RALPH,12,112,1957,m
RODERICK,12,112,1957,m
VICTOR,12,112,1957,m
VINCENT,12,112,1957,m
BRETT,11,121,1957,m
GERARD,11,121,1957,m
GIOVANNI,11,121,1957,m
HAROLD,11,121,1957,m
IVAN,11,121,1957,m
MICHEAL,11,121,1957,m
BERNARD,10,127,1957,m
BRENDAN,10,127,1957,m
FREDERICK,10,127,1957,m
HUGH,10,127,1957,m
JEFFERY,10,127,1957,m
KELVIN,10,127,1957,m
KINGSLEY,10,127,1957,m
LARRY,10,127,1957,m
LLOYD,10,127,1957,m
MURRAY,10,127,1957,m
RICKY,10,127,1957,m
ANTONY,9,138,1957,m
HARRY,9,138,1957,m
KARL,9,138,1957,m
KERRY,9,138,1957,m
KONSTANTINOS,9,138,1957,m
MERVYN,9,138,1957,m
ARTHUR,8,144,1957,m
BEVAN,8,144,1957,m
HOWARD,8,144,1957,m
REX,8,144,1957,m
VINCENZO,8,144,1957,m
WALTER,8,144,1957,m
ANGELO,7,150,1957,m
CARMINE,7,150,1957,m
DAMIAN,7,150,1957,m
DARRELL,7,150,1957,m
DEANE,7,150,1957,m
DENIS,7,150,1957,m
HANS,7,150,1957,m
JEREMY,7,150,1957,m
JIM,7,150,1957,m
LAURENCE,7,150,1957,m
LESTER,7,150,1957,m
MATTHEW,7,150,1957,m
RICK,7,150,1957,m
ROCCO,7,150,1957,m
ROY,7,150,1957,m
ANTON,6,165,1957,m
BRONTE,6,165,1957,m
CHRISTOS,6,165,1957,m
CLIFFORD,6,165,1957,m
FRANCO,6,165,1957,m
GARTH,6,165,1957,m
GILBERT,6,165,1957,m
JOHANNES,6,165,1957,m
JON,6,165,1957,m
LANCE,6,165,1957,m
LAWRENCE,6,165,1957,m
LEITH,6,165,1957,m
LUIGI,6,165,1957,m
MAXWELL,6,165,1957,m
MICHELE,6,165,1957,m
REGINALD,6,165,1957,m
ROLAND,6,165,1957,m
ROLF,6,165,1957,m
SHAYNE,6,165,1957,m
ALBERT,5,184,1957,m
BRADLEY,5,184,1957,m
CLIVE,5,184,1957,m
DARYLE,5,184,1957,m
DOMINIC,5,184,1957,m
DUNCAN,5,184,1957,m
GERHARD,5,184,1957,m
GLYN,5,184,1957,m
GUISEPPE,5,184,1957,m
JUSTIN,5,184,1957,m
LOUIS,5,184,1957,m
LYNTON,5,184,1957,m
OWEN,5,184,1957,m
PANAGIOTIS,5,184,1957,m
QUENTIN,5,184,1957,m
RAINER,5,184,1957,m
ROMAN,5,184,1957,m
SAMUEL,5,184,1957,m
STAVROS,5,184,1957,m
SYDNEY,5,184,1957,m
WOLFGANG,5,184,1957,m
ANASTASIOS,4,205,1957,m
ANDREA,4,205,1957,m
ATHANASIOS,4,205,1957,m
BERNHARD,4,205,1957,m
BILL,4,205,1957,m
CLAUDIO,4,205,1957,m
CLAYTON,4,205,1957,m
DIMITRIOS,4,205,1957,m
EDWIN,4,205,1957,m
GARETH,4,205,1957,m
GIANNI,4,205,1957,m
GIORGIO,4,205,1957,m
GRANTLEY,4,205,1957,m
HARALD,4,205,1957,m
HAYDN,4,205,1957,m
JAN,4,205,1957,m
JANOS,4,205,1957,m
JONATHON,4,205,1957,m
LEO,4,205,1957,m
LINCOLN,4,205,1957,m
MAURICE,4,205,1957,m
NICOLA,4,205,1957,m
RANDAL,4,205,1957,m
RICKI,4,205,1957,m
RORY,4,205,1957,m
SALVATORE,4,205,1957,m
SEAN,4,205,1957,m
SERGIO,4,205,1957,m
STEFAN,4,205,1957,m
STEPHAN,4,205,1957,m
TRENT,4,205,1957,m
VALTER,4,205,1957,m
WARWICK,4,205,1957,m
ALDO,3,238,1957,m
ALFRED,3,238,1957,m
ANGUS,3,238,1957,m
ANTONIUS,3,238,1957,m
BARRIE,3,238,1957,m
CARLO,3,238,1957,m
CARMELO,3,238,1957,m
CON,3,238,1957,m
CONSTANTINE,3,238,1957,m
COSIMO,3,238,1957,m
DAMIEN,3,238,1957,m
DENE,3,238,1957,m
DINO,3,238,1957,m
DOMENIC,3,238,1957,m
ERIKS,3,238,1957,m
EUGENE,3,238,1957,m
EUGENIO,3,238,1957,m
FRANCISCUS,3,238,1957,m
FRANZ,3,238,1957,m
GENE,3,238,1957,m
GEOFREY,3,238,1957,m
GUNTER,3,238,1957,m
HENDRIK,3,238,1957,m
ILARIO,3,238,1957,m
JACK,3,238,1957,m
JIMMY,3,238,1957,m
JOHANN,3,238,1957,m
JOHNNY,3,238,1957,m
JOSEF,3,238,1957,m
JURGEN,3,238,1957,m
KENT,3,238,1957,m
KLAUS,3,238,1957,m
KURT,3,238,1957,m
LEWIS,3,238,1957,m
LIONEL,3,238,1957,m
LUKE,3,238,1957,m
MANFRED,3,238,1957,m
MAURO,3,238,1957,m
MOSTYN,3,238,1957,m
NEALE,3,238,1957,m
NICK,3,238,1957,m
NICOLAOS,3,238,1957,m
NICOLAS,3,238,1957,m
PERRY,3,238,1957,m
PETER,3,238,1957,m
PIETER,3,238,1957,m
POMPEO,3,238,1957,m
RANDALL,3,238,1957,m
RUDOLF,3,238,1957,m
SEBASTIANO,3,238,1957,m
SHAUN,3,238,1957,m
THEOFILOS,3,238,1957,m
TONI,3,238,1957,m
VERNON,3,238,1957,m
VITO,3,238,1957,m
ADAM,2,293,1957,m
ADAMO,2,293,1957,m
ADRIAAN,2,293,1957,m
ADRIANO,2,293,1957,m
ALBERTUS,2,293,1957,m
ALFONSO,2,293,1957,m
ALICK,2,293,1957,m
ANDRE,2,293,1957,m
ANDREAS,2,293,1957,m
ANTONI,2,293,1957,m
ANTONINO,2,293,1957,m
ANTONIOS,2,293,1957,m
ARMANDO,2,293,1957,m
BASIL,2,293,1957,m
